日期,當日成交量,當日成交金額,平均成交價,開盤價,最高價,最低價,收盤價,買賣價差,周轉率,當日融資,昨日融資,當日融券,昨日融券,融資變化,融券變化,殖利率,本益比,股價淨值比,大盤融資餘額(百萬),大盤融券量
2018/8/9,15128655,3740736404,247.2616636,247,248,246,247,-0.5,7127,9185,9252,2780,2764,-67,16,3.24,18.56,3.99,18415.5262,360871
2018/8/10,16125492,3961311040,245.6552048,246.5,247,244.5,245,-2,6558,9211,9185,2693,2780,26,-87,3.27,18.41,3.96,18267.8851,364889
2018/8/13,17881194,4302280285,240.6036356,241.5,243,239,240.5,-4.5,9875,9336,9211,2270,2693,125,-423,3.33,18.07,3.88,17795.301,348443
2018/8/14,17488913,4262753253,243.7403201,245,245,242.5,243.5,3,7415,9097,9336,2422,2270,-239,152,3.29,17.97,4.24,17754.3169,348228
2018/8/15,19236321,4642117523,241.3204439,244.5,244.5,239.5,241.5,-2,8920,9170,9097,2381,2422,73,-41,3.31,17.82,4.2,17664.0367,370881
2018/8/16,19155966,4587260340,239.4690166,238,241.5,238,239,-2.5,9397,9512,9170,2198,2381,342,-183,3.35,17.64,4.16,17588.7797,381106
2018/8/17,19634474,4707354383,239.7494521,239.5,241,239,239.5,0.5,6680,9772,9512,2268,2198,260,70,3.34,17.68,4.17,17582.1691,393800
2018/8/20,17014437,4068729103,239.1339251,239.5,240,238,239.5,0,6640,9738,9772,2282,2268,-34,14,3.34,17.68,4.17,17411.5501,387778
2018/8/21,13871127,3328215657,239.9383739,239,241,238.5,241,1.5,5474,9945,9738,2222,2282,207,-60,3.32,17.79,4.19,17329.8713,396157
2018/8/22,12679240,3063201922,241.5919189,241.5,242.5,240.5,242,1,5009,10044,9945,2228,2222,99,6,3.31,17.86,4.21,17374.3231,383730
2018/8/23,17216240,4200671070,243.9946858,243,244.5,243,244.5,2.5,5660,9659,10044,2341,2228,-385,113,3.27,18.04,4.26,17368.997,386694
2018/8/24,15446943,3772959070,244.2527994,245.5,246,243,243.5,-1,5099,9926,9659,2382,2341,267,41,3.29,17.97,4.24,17352.0866,395160
2018/8/27,15579299,3825736755,245.5653977,246,246.5,244.5,245,1.5,7858,9550,9926,2432,2382,-376,50,3.27,18.08,4.26,17273.8962,396033
2018/8/28,40410531,10075613779,249.3313879,248.5,250,248,249.5,4.5,16881,10193,9550,2700,2432,643,268,3.21,18.41,4.34,17248.5737,401076
2018/8/29,57633182,14784556456,256.5285473,253.5,259,253.5,259,9.5,25668,10324,10193,3222,2700,131,522,3.09,19.11,4.51,17255.8351,405176
2018/8/30,52622808,13914404873,264.4177573,264.5,268,262.5,263.5,4.5,22862,9817,10324,3424,3222,-507,202,3.04,19.45,4.59,17289.4598,406666
2018/8/31,70000506,17920548387,256.0059835,257.5,259,254,256,-7.5,19019,11139,9817,3028,3424,1322,-396,3.13,18.89,4.46,17296.8946,410252
2018/9/3,34510555,8901193266,257.9266913,259,260,256.5,257,1,11442,10804,11139,3187,3028,-335,159,3.11,18.97,4.47,17271.0598,405536
2018/9/4,41455615,10654493061,257.009649,258.5,259.5,255.5,257.5,0.5,9069,10969,10804,3157,3187,165,-30,3.11,19,4.48,17258.3126,405732
2018/9/5,52706459,13833360422,262.46044,260,264.5,259,264,6.5,16421,11252,10969,3532,3157,283,375,3.03,19.48,4.59,17280.8026,412134
2018/9/6,39779488,10467251488,263.1318806,268,268,261,261,-3,11996,11125,11252,3573,3532,-127,41,3.07,19.26,4.54,17216.0666,425104
2018/9/7,44746728,11753033262,262.6568196,263,264,260.5,264,3,15015,10183,11125,3794,3573,-942,221,3.03,19.48,4.59,16882.0405,429970
2018/9/10,62851599,16669866076,265.2258072,266.5,266.5,262.5,264.5,0.5,15504,9603,10183,3858,3794,-580,64,3.02,19.52,4.6,16449.0794,413901
2018/9/11,44981276,11709484991,260.3190935,263,263.5,258,260,-4.5,14768,9670,9603,3399,3858,67,-459,3.08,19.19,4.52,16350.5875,424447
2018/9/12,38415965,9987682900,259.9878176,261,262,258,260.5,0.5,12104,9810,9670,3493,3399,140,94,3.07,19.23,4.53,16235.6537,439603
2018/9/13,37959180,9721989110,256.1169422,260,260,253.5,255,-5.5,14987,10329,9810,3170,3493,519,-323,3.14,18.82,4.44,16129.8128,451357
2018/9/14,40034219,10379404959,259.2633307,257,261.5,257,261,6,15690,10083,10329,3392,3170,-246,222,3.07,19.26,4.54,16127.7616,442724
2018/9/17,25041358,6483537091,258.9131584,262.5,262.5,257,258,-3,10710,10757,10083,3276,3392,674,-116,3.1,19.04,4.49,16164.0346,437568
2018/9/18,34381152,8771502830,255.1253323,256.5,257,254,254.5,-3.5,11097,11167,10757,3079,3276,410,-197,3.14,18.78,4.43,16125.1783,438697
2018/9/19,69978711,18074954749,258.2921933,258,260,257,258,3.5,14056,11302,11167,3315,3079,135,236,3.1,19.04,4.49,16058.3418,454653
2018/9/20,35577071,9225009310,259.2964809,261.5,261.5,257.5,260,2,9444,10989,11302,3399,3315,-313,84,3.08,19.19,4.52,15935.5798,471469
2018/9/21,36500974,9510363894,260.5509621,261.5,261.5,258,261.5,1.5,10159,11090,10989,3434,3399,101,35,3.06,19.3,4.55,15893.1884,480381
2018/9/25,24978062,6552894296,262.3459857,261.5,264,260.5,263.5,2,10082,11075,11090,3447,3434,-15,13,3.04,19.45,4.59,15955.3579,476527
2018/9/26,25061115,6577367245,262.453097,263,263.5,261,263.5,0,7007,10852,11075,3424,3447,-223,-23,3.04,19.45,4.59,15957.6011,482819
2018/9/27,38495371,10185827315,264.598757,264,266,262,265,1.5,11536,10777,10852,3636,3424,-75,212,3.02,19.56,4.61,15902.5131,491598
2018/9/28,39645486,10412455506,262.6391188,266,266,260,262.5,-2.5,13060,11010,10777,3276,3636,233,-360,3.05,19.37,4.57,15904.0937,498256
2018/10/1,22409380,5882532290,262.5031255,262,264,261,263,0.5,11914,10888,11010,3325,3276,-122,49,3.04,19.41,4.58,15984.2826,477634
2018/10/2,38391491,9926505357,258.5600376,262,263,257,257.5,-5.5,17095,11641,10888,3351,3325,753,26,3.11,19,4.48,16004.3807,454239
2018/10/3,25228536,6527393860,258.7305843,257.5,260,257,260,2.5,9992,11344,11641,3453,3351,-297,102,3.08,19.19,4.52,15908.8928,449088
2018/10/4,38009727,9690178362,254.939436,257,257.5,254,254,-6,15094,12340,11344,3338,3453,996,-115,3.15,18.75,4.42,15785.8214,458193
2018/10/5,40396660,10101451270,250.0565955,250,253,248.5,250,-4,16031,12496,12340,3192,3338,156,-146,3.2,18.45,4.35,15381.2488,425409
2018/10/8,51083958,12426290240,243.2522993,245.5,246.5,241,243.5,-6.5,20745,14100,12496,2682,3192,1604,-510,3.29,17.97,4.24,15301.4068,435723
2018/10/9,28933345,7051600725,243.7188208,243.5,245,242,244,0.5,11743,14139,14100,2842,2682,39,160,3.28,18.01,4.25,15095.8657,445258
2018/10/11,96033657,22115862239,230.2928258,233.5,233.5,227,227.5,-16.5,37543,14704,14139,2705,2842,565,-137,3.52,16.79,3.96,13908.0617,438565
2018/10/12,54439769,12650322522,232.3728178,231,237,229,237,9.5,17980,14252,14704,2454,2705,-452,-251,3.38,17.49,4.12,13661.4006,412651
2018/10/15,46471280,10766953220,231.6904811,234,234,230.5,230.5,-6.5,16558,14968,14252,2594,2454,716,140,3.47,17.01,4.01,13624.0879,432428
2018/10/16,39129077,9155829047,233.9904171,229.5,237,229,237,6.5,15182,13903,14968,2812,2594,-1065,218,3.38,17.49,4.12,13622.9066,456084
2018/10/17,42887858,10318955161,240.6031833,241.5,243,238,238.5,1.5,17550,14097,13903,2832,2812,194,20,3.35,17.6,4.15,13582.1121,466427
2018/10/18,27793430,6587887632,237.0303929,238,239,235.5,236.5,-2,10599,14256,14097,3059,2832,159,227,3.38,17.45,4.12,13192.846,475385
2018/10/19,29648460,6927405460,233.6514429,231,236.5,230,236,-0.5,12378,14176,14256,2950,3059,-80,-109,3.39,17.42,4.11,13109.1994,473760
2018/10/22,29275777,6872467149,234.7492655,232.5,238,231.5,237,1,10384,14558,14176,3054,2950,382,104,3.38,17.49,4.12,13071.7832,477777
2018/10/23,36757745,8538586595,232.2935369,232,234,230,230,-7,13071,14983,14558,2756,3054,425,-298,3.48,16.97,4,13103.0696,488725
2018/10/24,45480950,10426514872,229.2501558,230,231,227,229.5,-0.5,17339,15258,14983,2293,2756,275,-463,3.49,16.94,3.99,13051.8865,496873
2018/10/25,75524118,16643542368,220.3738727,220.5,222,219.5,219.5,-10,27514,15817,15258,2275,2293,559,-18,3.64,16.2,3.82,12661.8769,496834
2018/10/26,54073644,11941421696,220.8362672,223,224,217,221,1.5,17106,15450,15817,2609,2275,-367,334,3.62,16.31,3.85,12829.8876,514253
2018/10/29,18463792,4107663616,222.4712895,223,224,221,222.5,1.5,7679,15227,15450,2488,2609,-223,-121,3.6,16.42,3.87,12826.328,579350
2018/10/30,29085931,6487213284,223.036123,221,225,220.5,223,0.5,8574,15051,15227,2854,2488,-176,366,3.59,16.46,3.88,12720.134,601093
2018/10/31,59933201,13844478353,230.9984803,228,234,228,234,11,19183,13854,15051,3445,2854,-1197,591,3.42,17.27,4.07,12659.7425,584885
2018/11/1,44514797,10480329245,235.4347307,236,237,233,235.5,1.5,11435,13319,13854,3633,3445,-535,188,3.4,17.38,4.1,12532.2663,571836
2018/11/2,30785361,7249667833,235.4907527,236.5,236.5,233.5,236.5,1,11223,13237,13319,3693,3633,-82,60,3.38,17.45,4.12,12481.3244,560160
2018/11/5,28157065,6592130635,234.1199495,233,235.5,232,235,-1.5,6994,12956,13237,3839,3693,-281,146,3.4,17.34,4.09,12500.2374,549791
2018/11/6,35501176,8311988968,234.1327782,234,235.5,232.5,234.5,-0.5,7013,12823,12956,3893,3839,-133,54,3.41,17.31,4.08,12547.9535,562977
2018/11/7,39842652,9337023278,234.3474345,233,236,232.5,234,-0.5,7387,12906,12823,3743,3893,83,-150,3.42,17.27,4.07,12542.345,570897
2018/11/8,28086146,6645771069,236.6209685,237.5,237.5,236,236.5,2.5,9461,12736,12906,3821,3743,-170,78,3.38,17.45,4.12,12421.0907,585126
2018/11/9,23792081,5526997792,232.3040928,234.5,234.5,231,231,-5.5,7886,12886,12736,3631,3821,150,-190,3.46,17.05,4.02,12452.6878,607140
2018/11/12,26202445,6101377163,232.8552608,230,234.5,230,231.5,0.5,6252,12781,12886,3765,3631,-105,134,3.46,17.08,4.03,12459.1273,622902
2018/11/13,37565127,8504691960,226.3985946,224.5,228,224.5,227.5,-4,11507,13056,12781,3562,3765,275,-203,3.52,16.79,3.96,12393.5723,592630
2018/11/14,24565279,5639284241,229.5632075,230,231,228.5,228.5,1,6007,12975,13056,3615,3562,-81,53,3.5,16.9,3.76,12409.6468,609623
2018/11/15,22230228,5124189444,230.5054831,229.5,232,228.5,231,2.5,5996,12875,12975,3692,3615,-100,77,3.46,17.09,3.8,12448.6574,632389
2018/11/16,47138909,10696822542,226.9213007,229,229,225,226,-5,16009,13602,12875,3232,3692,727,-460,3.54,16.72,3.72,12428.0621,620533
2018/11/19,51034754,11355347628,222.5022507,225,225,221,222,-4,16289,14173,13602,3262,3232,571,30,3.6,16.42,3.65,12398.9298,607844
2018/11/20,45686756,9995960780,218.7934022,219,220.5,218,218,-4,16874,14906,14173,3241,3262,733,-21,3.67,16.12,3.59,12460.9976,609115
2018/11/21,38478343,8361178460,217.2956996,214.5,220,214,219,1,13580,15352,14906,3066,3241,446,-175,3.65,16.2,3.6,12481.9667,603369
2018/11/22,22060610,4867686945,220.6506051,221.5,222,219,219,0,9095,14753,15352,3345,3066,-599,279,3.65,16.2,3.6,12509.816,611096
2018/11/23,15553334,3406422046,219.0155529,220.5,220.5,217,218.5,-0.5,6164,14731,14753,3831,3345,-22,486,3.66,16.16,3.6,12490.5978,626312
2018/11/26,35267804,7847501792,222.5117785,219,224,218.5,223,4.5,9422,14294,14731,3842,3831,-437,11,3.59,16.49,3.67,12480.0348,645056
2018/11/27,32676349,7239283641,221.5450582,220,224.5,219,224,1,10170,14335,14294,3670,3842,41,-172,3.57,16.57,3.69,12551.0561,636657
2018/11/28,24759026,5560623349,224.5897455,222.5,227,222,226.5,2.5,8316,14096,14335,3646,3670,-239,-24,3.53,16.75,3.73,12548.8527,612725
2018/11/29,46206207,10629450003,230.0437689,231.5,231.5,229,229,2.5,15849,13206,14096,3714,3646,-890,68,3.49,16.94,3.77,12518.9447,596327
2018/11/30,57352957,12995823319,226.59378,229.5,231,225.5,225.5,-3.5,10931,13919,13206,3613,3714,713,-101,3.55,16.68,3.71,12559.8992,554705
2018/12/3,49612186,11579966474,233.4097206,231,235,231,235,9.5,19747,12160,13919,3870,3613,-1759,257,3.4,17.38,3.87,12563.2511,517405
2018/12/4,41947162,9791147799,233.4162154,233,234.5,231,234,-1,12545,11992,12160,3916,3870,-168,46,3.42,17.31,3.85,12612.3265,515433
2018/12/5,45634576,10316394736,226.0653136,226.5,227.5,225,226,-8,15703,13044,11992,3553,3916,1052,-363,3.54,16.72,3.72,12719.7762,529660
2018/12/6,40181112,8853295746,220.3347619,220,222,219.5,220,-6,15702,13662,13044,3801,3553,618,248,3.64,16.27,3.62,12755.1662,521381
2018/12/7,31997568,7097739916,221.8212308,222.5,223.5,220.5,221,1,8315,13642,13662,3769,3801,-20,-32,3.62,16.35,3.64,12828.6154,556066
2018/12/10,26229461,5744814170,219.0214343,219.5,220,218.5,219,-2,8650,13499,13642,3691,3769,-143,-78,3.65,16.2,3.6,12827.5862,561921
2018/12/11,27395220,6067551383,221.4821193,220,223,219,222.5,3.5,8509,13670,13499,3512,3691,171,-179,3.6,16.46,3.66,12862.8074,562076
2018/12/12,32926379,7418108779,225.2937919,223.5,227,222.5,226.5,4,9117,13569,13670,3516,3512,-101,4,3.53,16.75,3.73,12900.1297,546727
2018/12/13,32433141,7345479366,226.4806657,227,227.5,225,226,-0.5,8635,13504,13569,3584,3516,-65,68,3.54,16.72,3.72,12823.2547,537003
2018/12/14,43226159,9570070114,221.3953387,223,223.5,220.5,222.5,-3.5,10454,13966,13504,3304,3584,462,-280,3.6,16.46,3.66,12850.7471,540279
2018/12/17,18964952,4229977248,223.0418114,221,225,220,223.5,1,6449,13491,13966,3468,3304,-475,164,3.58,16.53,3.68,12888.4742,543922
2018/12/18,30270541,6713448829,221.7815938,221,223,220.5,222.5,-1,10521,13557,13491,3440,3468,66,-28,3.6,16.46,3.66,12910.1367,562163
2018/12/19,23415082,5255393450,224.4448023,222,225.5,222,225.5,3,7875,13281,13557,3595,3440,-276,155,3.55,16.68,3.71,12908.027,586046
2018/12/20,38697116,8573665030,221.558243,221,222.5,221,221,-4.5,10528,13578,13281,3405,3595,297,-190,3.62,16.35,3.64,12863.285,601851
2018/12/21,46947532,10401202852,221.549513,219,224,219,223.5,2.5,9554,13660,13578,3153,3405,82,-252,3.58,16.53,3.68,12853.7651,585188
2018/12/22,5185247,1145814834,220.9759408,220,221.5,220,221.5,-2,2229,13776,13660,2818,3153,116,-335,3.61,16.38,3.65,12819.3171,584407
2018/12/24,23376100,5151549100,220.3767566,221.5,221.5,219.5,220,-1.5,6122,14089,13776,2448,2818,313,-370,3.64,16.27,3.62,12802.1176,584309
2018/12/25,19402777,4198767163,216.4003206,215.5,218,215,217.5,-2.5,8065,14283,14089,2532,2448,194,84,3.68,16.09,3.58,12735.8796,583120
2018/12/26,16893259,3678108462,217.7263997,218.5,219.5,216,216.5,-1,6998,14540,14294,2599,2535,246,64,3.7,16.01,3.56,12730.7407,596531
2018/12/27,21915484,4874845852,222.4384299,222,224,220.5,223,6.5,9531,13214,14540,2874,2599,-1326,275,3.59,16.49,3.67,12670.5283,598863
2018/12/28,30156773,6762447425,224.2430722,223.5,225.5,222.5,225.5,2.5,10247,12604,13214,3179,2874,-610,305,3.55,16.68,3.71,12637.2734,577308
2019/1/2,32900482,7276419230,221.1645176,226.5,226.5,219,219.5,-6,12329,13389,12604,2782,3179,785,-397,3.64,16.24,3.61,12734.314,590252
2019/1/3,34615620,7459051790,215.4822531,214,218,214,215.5,-4,14549,14099,13389,2475,2782,710,-307,3.71,15.94,3.55,12701.8341,590814
2019/1/4,67043521,13987136785,208.6277179,211.5,211.5,206.5,208,-7.5,28786,15087,14099,2164,2475,988,-311,3.85,15.38,3.42,12615.4638,576709
2019/1/7,35695176,7591116569,212.665055,212,214,211,213,5,11224,14188,15087,2154,2164,-899,-10,3.76,15.75,3.51,12606.6869,560324
2019/1/8,23794481,5019703557,210.960834,212,212.5,210,211,-2,9377,14247,14188,2219,2154,59,65,3.79,15.61,3.47,12603.83,558853
2019/1/9,51255446,11006827093,214.7445384,212,216.5,211,215.5,4.5,14098,13263,14247,2425,2219,-984,206,3.71,15.94,3.55,12494.0383,551994
2019/1/10,20832593,4491377349,215.5937741,216,216.5,214.5,216,0.5,6018,13167,13263,2545,2425,-96,120,3.7,15.98,3.56,12528.1153,550021
2019/1/11,28658288,6296719320,219.7172183,219,220.5,218,220.5,4.5,11198,12187,13167,3012,2545,-980,467,3.63,16.31,3.63,12452.5973,551222
2019/1/14,17612296,3844735324,218.2983595,218.5,220,217,218.5,-2,6469,12493,12187,3060,3012,306,48,3.66,16.16,3.6,12499.5301,555440
2019/1/15,42990923,9399209983,218.6324305,216.5,221,215.5,221,2.5,11609,12352,12493,3342,3060,-141,282,3.62,16.35,3.64,12453.0658,568297
2019/1/16,30038282,6563789758,218.5141533,218.5,220,217.5,217.5,-3.5,8950,12880,12352,3351,3342,528,9,3.68,16.09,3.58,12432.2679,559353
2019/1/17,21163986,4646131841,219.5300942,218,221,218,220.5,3,8288,12935,12880,3736,3351,55,385,3.63,16.31,3.63,12400.8718,562280
2019/1/18,52677569,11530053787,218.8797624,219,220,217.5,218.5,-2,15157,12780,12935,3223,3736,-155,-513,3.66,16.16,3.6,12309.081,570383
2019/1/21,32515866,7208829658,221.7019119,220,223,220,221,2.5,10549,12445,12780,3420,3223,-335,197,3.62,16.35,3.64,12272.4174,574392
2019/1/22,30958483,6854867566,221.4213005,220,223,219,223,2,8258,12065,12445,3690,3420,-380,270,3.59,16.49,3.67,12264.7304,571399
2019/1/23,18671213,4121110926,220.7200425,221.5,222,220,220.5,-2.5,7059,12210,12065,3593,3690,145,-97,3.63,16.31,3.63,12223.7884,567255
2019/1/24,31348924,6958753608,221.9774308,222.5,222.5,220.5,222.5,2,6291,12149,12210,3641,3593,-61,48,3.6,16.46,3.66,12223.1661,553739
2019/1/25,48039764,10870045150,226.2718266,226.5,227,225,226,3.5,14979,11438,12149,3844,3641,-711,203,3.54,16.72,3.72,12097.6403,549596
2019/1/28,29134257,6665379096,228.7815027,229.5,229.5,228,229,3,10189,11179,11438,4447,3844,-259,603,3.49,16.94,3.77,12057.3578,534021
2019/1/29,42566520,9486156460,222.8548742,222.5,225,222,222.5,-6.5,13344,11973,11179,3673,4447,794,-774,3.6,16.46,3.66,12003.7871,509656
2019/1/30,51889945,11453957730,220.735592,220.5,221.5,220,221,-1.5,12858,12070,11973,3368,3673,97,-305,3.62,16.35,3.64,11803.9417,500894
2019/2/11,81360106,18546167132,227.9516097,228,229,226.5,228,7,21689,10884,12047,3830,3367,-1163,463,3.51,16.86,3.75,11799.4811,537433
2019/2/12,30125670,6921488930,229.7538588,230,230,229,230,2,13313,10567,10897,3769,3831,-330,-62,3.48,17.01,3.79,11907.5643,554043
2019/2/13,28634925,6575201825,229.6217582,232,232,228.5,229,-1,10230,10680,10567,4128,3769,113,359,3.49,16.94,3.77,11984.6698,536713
2019/2/14,23647751,5392943977,228.0531445,229.5,230,226,227,-2,6873,10855,10680,4050,4128,175,-78,3.52,16.79,3.74,11991.7061,530044
2019/2/15,22369799,5093773373,227.7076058,229,229,226.5,227,0,5743,10890,10855,4163,4050,35,113,3.52,16.79,3.74,12018.9658,519962
2019/2/18,18163916,4169729625,229.5611599,229,230.5,228.5,230,3,7035,10834,10890,4217,4163,-56,54,3.48,17.01,3.79,12057.148,531668
2019/2/19,18423023,4228108427,229.5013379,230,230.5,229,229,-1,6471,10920,10834,3862,4217,86,-355,3.49,16.94,3.77,12072.0422,543557
2019/2/20,31887710,7430197670,233.0113285,231.5,234.5,231,234.5,5.5,14241,10430,10920,4083,3862,-490,221,3.41,17.34,3.86,12117.1342,549753
2019/2/21,34013489,8013908284,235.6097101,235.5,236.5,234.5,236.5,2,11443,10230,10430,4097,4083,-200,14,3.38,17.49,3.89,12157.6261,562604
2019/2/22,22032163,5187054985,235.4310371,235.5,236.5,234,236.5,0,6913,10164,10230,4085,4097,-66,-12,3.38,17.47,3.66,12195.2954,536243
2019/2/25,25227138,5995746054,237.6704822,237.5,239,236,238,1.5,8527,9861,10164,3972,4085,-303,-113,3.36,17.58,3.68,12124.8857,556733
2019/2/26,24586789,5864298571,238.5142107,239,240,236.5,239.5,1.5,7994,9562,9861,4065,3972,-299,93,3.34,17.69,3.7,12115.7778,561087
2019/2/27,37947889,9052540803,238.5518942,238.5,239.5,237,239,-0.5,9931,9429,9562,3969,4065,-133,-96,3.35,17.65,3.7,12125.9651,558819
2019/3/4,45164513,10691130829,236.7152908,239.5,239.5,234.5,235.5,-3.5,13323,9835,9429,3835,3969,406,-134,3.4,17.39,3.64,12248.8179,597049
2019/3/5,23708407,5533050748,233.3792712,234,234.5,232.5,233,-2.5,8706,10152,9835,3784,3835,317,-51,3.43,17.21,3.6,12391.4923,585502
